,text,video_id,comment_id,reply,parent_id
3084,"Imagine trading with the Raiders, getting Maxx Crosby and several first round picks.",8FQLZYJhzfw,Ugyljq52V7tR2-fupKN4AaABAg,False,
3085,None of those three teams have won a Super Bowl with those QB's. You still need an elite QB to be in contention year in year out.,8FQLZYJhzfw,UgwgigtqxWEzTZucxFp4AaABAg,False,
3086,"i want to say he liked my tweet about me wanting him so i’m biased   but making an assumption that “most haven’t watched the games.” is such a local homer take it’s wild actually. Saying the QB who ranks last in throwing QBR 4th stats, more turnovers in 1 score games than game winning drives.",8FQLZYJhzfw,Ugy-r32seBHuAfbNFh54AaABAg,False,
3087,"I just enjoy the sensible logic here.  Laurence always seems to have a way of step by stepping it in a way that's logical. If you're honest with what you see on tape at that players worst,  you can  Guaranty the nfl will expose that by a million.  (Ie Justin's tape vs Iu in 20)",8FQLZYJhzfw,UgzhCvnpznqQw1WIzPl4AaABAg,False,
3088,"Uggg, I feel your frustration!!! I've been attempting to debate with Caleb fans for the last few days and you're right, he's the savior period.... There's no debate with these people. They fail to see the big picture or the fact that a lot of first round QB's turn out to be just average to above average NFL qb's, not elite. It's not worth it to waste a pick on him when you can get 2-4 more picks. We have a chance to build a really talented young team that can win for years if Fields pans out. Just look at this year, we were just a few bad beats away from winning 3+ more games this year and most likely being in the playoffs. Just a couple of players away from being dominant.",8FQLZYJhzfw,UgzTqBIJKlPqunQISSR4AaABAg,False,
3089,Trade the pick. CW has only 2 wins against ranked teams in the past 2 years. Generational talent would have gotten a few more wins.,8FQLZYJhzfw,UgxrakKcp9iK7Ropuxd4AaABAg,False,
3090,Sounds just like Fields at the NFL level,8FQLZYJhzfw,UgxrakKcp9iK7Ropuxd4AaABAg.9yshUnApsr59ysnN4Igwpx,True,UgxrakKcp9iK7Ropuxd4AaABAg
3091,"IM GOOD. I saw all I needed to see from Caleb on and off the field. Lets not forget that Poles passed on Jalen Carter last year, because of off the field problems. Granted, his problems were greater than Caleb's, Caleb just seems to not be a great teammate, but the  point is that Poles has shown that he isn't afraid to pass on players with off the field issues. I agree with everything Laurence is saying here. I saw Caleb play multiple games this year, and he is good, but I'm not sold that he's better than Justin. And  if you ask me, (HOT TAKE) Justin Fields is a generational talent WITH THE RIGHT COACHING, which he DOES NOT have currently. So give me Marvin Harrison Jr. and a boat load of 1st round picks.",8FQLZYJhzfw,Ugw1IoQCcpz_9n66kTR4AaABAg,False,
3092,And was eventually right on Carter; great first half hand literally nothing second half,8FQLZYJhzfw,Ugw1IoQCcpz_9n66kTR4AaABAg.9yxUTsE0s699zf1pRRipQs,True,Ugw1IoQCcpz_9n66kTR4AaABAg
3093,No Lies Detected ✔️ He was droppin' facts & jewels in this one. It's like he read my mind. It also amazes me that more people don't see the situation in this manner. 💯,8FQLZYJhzfw,UgwJTOgbE5FjInT_BeN4AaABAg,False,
3094,"*Except that QB who replaced him is also highly talented in his own right. And this team truly would have gotten further if their defense wasn’t ranked 125th. Even questioning William’s talent is a joke…seriously just look at the game film. Has he had bad games of course, all players do. But he’s also displayed on SEVERAL occasions why he’s one of the best players at his position in all of college football.*",8FQLZYJhzfw,Ugx4-VI1RzskDr19cc54AaABAg,False,
3095,I like this guy even more now!! He talking nothing but the truth!! You can’t dispute it!!,8FQLZYJhzfw,Ugyzj28DvAfKTHeECDZ4AaABAg,False,
3096,Great observation!,8FQLZYJhzfw,UgzDw2CzvRigVoc70ep4AaABAg,False,
3097,"Brilliant guys. Y’all are on it.  It is absolutely true.  You can take a 4th round qb, build up the team with the trade down picks, and that 4th round qb has just as good a chance of success as Caleb drafted by a bad team. More even because the team is .500 already based on roster.",8FQLZYJhzfw,UgycAOwsOUCNP9pj3sN4AaABAg,False,
3098,That guy broke it down!  His analysis was  amazing!  But I’m still getting Caleb if I can.  Let’s go Commanders!,8FQLZYJhzfw,UgzujDdg5xiM5Vc2sGh4AaABAg,False,
3099,Love that perspective. I been on and off the fence bout fields all year but I think I know where to land now on the keep em or draft a new one topic.,8FQLZYJhzfw,UgyqVaO3EPOc4qndOdR4AaABAg,False,
3100,"We saw the story already. Ryan Pace built a good playoff team and we drafted Mitchell Trubisky. So it don't matter. What matters is what Ryan Poles thinks, if Justin Fields is better then Caleb Williams. I think personally Caleb Williams is better than Justin Fields. I don't think Caleb Williams is generational quarterback. Chicago media and its fans always overthinking things.",8FQLZYJhzfw,UgyPHSZZfUEhlURAGlB4AaABAg,False,
3101,I would love for the Bears to use Carolina's #1 pick on say M Harrison 3 instead of another QB who may or may not be better than Fields.  That way the Bears can select Joe Alt or another premier O tackle.,8FQLZYJhzfw,UgwZz93yvRILifECtgJ4AaABAg,False,
3102,Lawrence is spot on! Thank you!,8FQLZYJhzfw,UgyaEyIXPxXTSX5diZN4AaABAg,False,
3103,"My thing is IF we move on from Eberflus (I think we should) I think it makes most sence to pair a new offensive HC w/ a rookie QB. Vs Having Fields learn another offense w/ a new HC or OC. If new HC says keeps Fields, you definitely do it and trade back.",8FQLZYJhzfw,Ugxi8NKiNr0pWqvPvEp4AaABAg,False,
3104,or or hear me out you do your freaking homework and get a new OC that can scheme to Fields.  You want Justin to retire here theoretically OC come and go with promotions all the time its stupid to think backwards.,8FQLZYJhzfw,Ugxi8NKiNr0pWqvPvEp4AaABAg.9yswz98z2Ji9yv4Mhyupm6,True,Ugxi8NKiNr0pWqvPvEp4AaABAg
3105,"​@@shoez91Idk if a quality OC would come here if Eberflus could be on the hot seat, unless maybe Reich who's worked with Eberflus and has little to lose.",8FQLZYJhzfw,Ugxi8NKiNr0pWqvPvEp4AaABAg.9yswz98z2Ji9yxbilwA_m3,True,Ugxi8NKiNr0pWqvPvEp4AaABAg
3106,This guy is right he says everything I have been screaming at Giants fans that want Caleb Williams. I keep saying we need to build the team then get a quarterback. They keep saying ohh he is a generational quarterback. I say says who he lost almost every big game he has played in at college.,8FQLZYJhzfw,UgxcwH4IxfjG9OCVvuB4AaABAg,False,
3107,"He’s is right and I’ll add more context to it. Forget the best teams, look at the best qbs right now and look at their supporting cast. Keep building the team around Fields and if he doesn’t work out you’ll bring a rookie or vet qb into a really good situation.",8FQLZYJhzfw,UgwlRu9tndVknTeFvA94AaABAg,False,
3108,"Laurence is 1000% on point.  Italy not like the Bears are 1 or 2 players away, they need more quality pieces.  Keep JF1 and build the team around him.",8FQLZYJhzfw,Ugy0TTystDIep3nzsCV4AaABAg,False,
3109,"I sort of kind of agree and some of the reasons why. 1) If you trade the no. 1 overall, how far down the ladder are you dropping and still land MHJ? To get a boat load of no. 1's, you definitely have to drop beyond 6 or 7 and MHJ will not be there and most likely Nabers too. If they got Bowers and Alt plus a 2nd and a couple of future first, then keep Fields till 2025, but he must improve at QB position and think hard about keeping Getsy. If Fields don't turn out by 2025, then you get that extra 1st to draft a QB. That is assuming entire coaching staff stays.",8FQLZYJhzfw,Ugz-pwLLNlAhLLS6O494AaABAg,False,
3110,Caleb Williams is Johnny Maziel. The narrative around him is nearly identical.,8FQLZYJhzfw,UgzBmzkovosEpvIB3gB4AaABAg,False,
3111,"All valid points, although additional factors which Poles might weigh are restarting the financial clock with a QB who probably won't be worse than Fields, but might be better (no guarantees), plus what Poles might get in a trade for Fields. We don't know if Poles has already made up his mind or is waiting to see what he gets offered for Fields and/or the number 1 draft pick.",8FQLZYJhzfw,UgyhXdy2lxT-HnO0AnR4AaABAg,False,
3112,"Jesus, why couldn't this video come across my feed sooner. Thank you for that. I swear, people act like this once in a decade, generational talent QB is an actual thing still. Back in the day, yeah maybe, but now?? I mean, Mahomes '17, Allen '18, Hurts '20, Burrow '20, Lawrence '21, Purdy '22, Stroud '23. And I'm probably missing a few(Lamar '18). They act like there hasn't been a pipeline of pass happy, super talented QB's developing for the last 20 years. Spending your #1 overall pick on a QB is a guarantee for failure. 18 QB's picked #1 overall since Peyton Manning, 0 championships COMBINED. ZERO. And the Colts only got 1 out of Peyton...",8FQLZYJhzfw,UgwZxQs0jj9bz9ZNyo14AaABAg,False,
3113,This is one of the few channels that doesn’t destroy fields,8FQLZYJhzfw,Ugy0SxPt_wmupy59ceR4AaABAg,False,
3114,This is a spot on take... I believe that building the TEAM is more important than getting the once EVERY year generational talent. They got the quarterback right its the developer they keep getting wrong..,8FQLZYJhzfw,UgxrwHKhL3UR2gJSMLx4AaABAg,False,
3115,"I mean, a guy rolled out of bed for the bears and went 2-2 as a starter. What's your point? 😂",8FQLZYJhzfw,Ugzh3WIQdiPO5PbchKp4AaABAg,False,
3116,Im a USC fan.  I love Caleb. He's no Justin fields.  He holds the ball for 4 plus sec. Per play.  And if you watch film He's often late on throws. Drake is more starter ready. But He's no Justin fields either.,8FQLZYJhzfw,UgxzZfu7OY83ZOPcn6F4AaABAg,False,
3117,I think Caleb Williams has elite QB potential. Im a fan of fields. Hes got that QB prospect skillset. But i just think Caleb Williams has something that critics and fans are overlooking. I know hes been hyped up but just visualizing his pocket presence and arm talent is very hard to pass on. I just think its possible Caleb could be a little bit similar to aaron rodgers. Fields comparison is more of a polished cam newton.,8FQLZYJhzfw,Ugw_DxbgVu_zYD-nCnB4AaABAg,False,
3118,"I honestly comp JF1 to Lamar, and it took Lamar a while to become adequate in the pocket",8FQLZYJhzfw,Ugw_DxbgVu_zYD-nCnB4AaABAg.9ysrSmAPIbJ9yt2OGdq3XX,True,Ugw_DxbgVu_zYD-nCnB4AaABAg
3119,Did you watch USC football this year. I watched every game and my opinion is that I did not see a generational talent. No where near Manning or luck coming out. Just my opinion.,8FQLZYJhzfw,Ugw_DxbgVu_zYD-nCnB4AaABAg.9ysrSmAPIbJ9yt8YfqYnZH,True,Ugw_DxbgVu_zYD-nCnB4AaABAg
3120,He used that arm talent to throw 3 picks to Notre Dame lol.,8FQLZYJhzfw,Ugw_DxbgVu_zYD-nCnB4AaABAg.9ysrSmAPIbJ9ytBSlyChrR,True,Ugw_DxbgVu_zYD-nCnB4AaABAg
3121,@@stevenwleklinski i know ive seen um all,8FQLZYJhzfw,Ugw_DxbgVu_zYD-nCnB4AaABAg.9ysrSmAPIbJ9yveSRfTMqZ,True,Ugw_DxbgVu_zYD-nCnB4AaABAg
3122,@@cavinhawkins3959 lamar reminds me more of Michael vick,8FQLZYJhzfw,Ugw_DxbgVu_zYD-nCnB4AaABAg.9ysrSmAPIbJ9yvfRu7lQJh,True,Ugw_DxbgVu_zYD-nCnB4AaABAg
3123,"He is 100% correct, even if you you don’t like Fields, that doesn’t mean the next QB will do better. Most times than not, these “experts” are wrong",8FQLZYJhzfw,UgyUK0bwd-6p8wt0lQR4AaABAg,False,
3124,THANKKKK YOUUUU hit it right on the nail!!!!!!,8FQLZYJhzfw,UgzGi6Z39YNXdDtSeuV4AaABAg,False,
3125,The argument that they have the same flaws is disingenuous when one is just coming into the league and the other is gonna be going into year 4,8FQLZYJhzfw,UgxQXp3yj-zfZcrDjnh4AaABAg,False,
3126,Does a generational talent lead a team to a 7-5 record in a so so conference ? Not in my book. He was hyped because of his 2022 stats. Why not back to back good years?,8FQLZYJhzfw,UgyBms5LaM-8K0fVwBh4AaABAg,False,
3127,It’s refreshing to finally hear some real analysis based on facts and evidence.,8FQLZYJhzfw,UgzHxQBU4Bxn35z9yyN4AaABAg,False,
3128,"I do not know much about the mid tier of the QBs this draft.  Outside of the top 3, who is out there and why should we be excited to get one in the mid rounds of the draft?",8FQLZYJhzfw,Ugx05ddX-2-MEEM7MJB4AaABAg,False,
3129,Laurence.....I feel your pain. Sometimes you can't make great conversation with meatball fans. Thank you for your narrative sir.,8FQLZYJhzfw,UgyWXG9XX40DJbzk0KR4AaABAg,False,
3130,He is 100% right why risk him being a bust when u at least know what you have with fields and go get a MHJ or Nabers and a tackle   BUILD AROUND FIELDS!!!!,8FQLZYJhzfw,Ugw4uJpzTKBLPQQud514AaABAg,False,
3131,"I like Holmes, miss his talk since I moved to Texas.",8FQLZYJhzfw,Ugyc4A0TEJ3luec6OSN4AaABAg,False,
3132,COACHING MATTERS!!! Need to bring in the RIGHT HC for your QB,8FQLZYJhzfw,UgwUb5G0wal1HgvK1eF4AaABAg,False,
3133,"It is true if you want a top tier talent a quarterback you will most likely have to draft it. That also holds true at any positoin that's considered a prime position,ie pass rusher, left tackle, wide receiver and cornerback. There's not very many at that position who are top 5 that get traded or hit the open market.",8FQLZYJhzfw,Ugyb-VQFWi-1pEZaLWd4AaABAg,False,
3134,"The thing about this draft is the story writes itself pretty much. There's 2 scenarios: 1) The Bears don't draft Caleb because they are a poorly run team with an incompetent GM or 2) The Bears DO draft Caleb and he fails, it's because the Bears are a poorly run team with an incompetent coaching staff. Next time you talk to a Caleb Bro ask them if they play Madden. I bet they say yes.",8FQLZYJhzfw,UgxRbcygDPuIaVG0pZR4AaABAg,False,
3135,I PRAY TO GOD ALMIGHTY HIMSELF THAT YALL DRAFT HIM AND SEND JUSTIN BACK HERE TO GEORGIA! BEING ON THAT TURF AROUND ALL HIS FAMILY AND FRIENDS EVERY OTHER WEEK… THE BENZ GONE BE JUMPING!!!! JUSTIN ➡️ GEORGIA!  P.S Chicago gone regret it too 😆,8FQLZYJhzfw,Ugya7l23z3LdLujJwV94AaABAg,False,
3136,😂,8FQLZYJhzfw,Ugya7l23z3LdLujJwV94AaABAg.9ysiAza-bcJ9yskGd1Qjm0,True,Ugya7l23z3LdLujJwV94AaABAg
3137,I hope your wish comes true. At least if Fields goes there the Falcons could really lighten their playbook and make the whole offense real easy for everyone 😂,8FQLZYJhzfw,Ugya7l23z3LdLujJwV94AaABAg.9ysiAza-bcJ9ysnGBKGEvm,True,Ugya7l23z3LdLujJwV94AaABAg
3138,@@christopherharris3229 I’m from GA and became a full fledge Chicago fan even though I live closer to Trevor Lawrence (15 minutes) than Justin (45 minutes) but everyday all I hear is trade him trade him. Tell the Chicago media to stop talking about it and wait until the draft. Caleb won’t make it with that media out there 😆,8FQLZYJhzfw,Ugya7l23z3LdLujJwV94AaABAg.9ysiAza-bcJ9ysoGa532xh,True,Ugya7l23z3LdLujJwV94AaABAg
3139,"Falling in love with any playing in the draft should always be cautioned.  Even if Caleb Williams is the real deal, the draft  pick compensation the Bears will get for trading back will more than likely even out or be of greater value.  I think there is no way Ryan Poles drafts Caleb Williams #1 overall.  When you think about it, there's very few players in the history of the NFL that are truly worth the number 1 overall pick ha ha.  Good stuff guys!",8FQLZYJhzfw,UgymxF2XJkg0cP0H-9N4AaABAg,False,
3140,"There are Bears fans who understand football, and then those who have bought into the CW marketing hype. We also have fans who are dumbed down these days...not realizing thenumber of busts each season at the QB position.",8FQLZYJhzfw,UgzcMjFx7LdNtqK82EN4AaABAg,False,
3141,"I agree with everything you are saying except the part about getting Marvin Harrison Jr. If you trade away the 1st pick you have essentially traded away the opportunity to draft Marvin Harrison Jr. He will go #2 or #3. So unless you move down only one spot possibly 2 spots, you will not got him.",8FQLZYJhzfw,Ugyk8BBF3dq6Pwua9mJ4AaABAg,False,
3142,Will get the next top receiver then,8FQLZYJhzfw,Ugyk8BBF3dq6Pwua9mJ4AaABAg.9ysnI2CzHVC9ysppbHvoi3,True,Ugyk8BBF3dq6Pwua9mJ4AaABAg
3143,Well Caleb is on record he isn’t interested in playing for the Bears . So yeah,8FQLZYJhzfw,Ugxw3mhU_d29_LEaCcJ4AaABAg,False,
3144,That's a lie,8FQLZYJhzfw,Ugxw3mhU_d29_LEaCcJ4AaABAg.9yshvswlGFV9ysjry89UPk,True,Ugxw3mhU_d29_LEaCcJ4AaABAg
3145,@@SynN-FuLthis guy probably also believes that Caleb wants stake in the NFL franchise that drafts him.,8FQLZYJhzfw,Ugxw3mhU_d29_LEaCcJ4AaABAg.9yshvswlGFV9yspxT0n8h-,True,Ugxw3mhU_d29_LEaCcJ4AaABAg
3146,"So I agree with the premise that your quarterback is the capstone to your build and not the foundation.   A majority of the teams having success right now are those who built a quality roster and then made a timely upgrade at the quarterback position (Chiefs, Eagles, Ravens, Niners, etc.).  What’s interesting about the Bears is asking if they’re at that point right now.   I look at Williams and see someone very similar to Fields but a little better throwing and not as good running, now that, to a certain evaluator could be seen as the right upgrade at the right time.   I haven’t really made a firm decision and I doubt the Bears have either but that’s what I think it comes down to.",8FQLZYJhzfw,Ugy6s2IX88dZBBKgQvR4AaABAg,False,
3147,"If it was just choosing between them with no extra cost either way I think drafting Williams is defensible.  Maybe he is a better passer, and he certainly saves you money for 2-3 years.    But considering Caleb will essentially cost you 3-5 good draft picks and Fields will not, it's obvious which player can be paired up with more talent.  So if you view the QB as the final piece and not the first piece, I think yoy keep Justin, build the roster, and reevaluate in a year or two.",8FQLZYJhzfw,Ugy6s2IX88dZBBKgQvR4AaABAg.9ysmSVdvYQe9ysp30X_yGx,True,Ugy6s2IX88dZBBKgQvR4AaABAg
3148,"@@thevoxdeus well, the idea of capstone is that maybe this is the time to upgrade the position.  If you think the roster is just a piece or two away (big “if”), then you don’t need a huge draft haul from trading the pick away.   You can’t count on getting another shot at a qb you think is better, so if it’s there and you like Caleb Williams (another “if”), you go for it.",8FQLZYJhzfw,Ugy6s2IX88dZBBKgQvR4AaABAg.9ysmSVdvYQe9ysuj_ND5yL,True,Ugy6s2IX88dZBBKgQvR4AaABAg
3149,I think one more draft will put them in a position to determine if Fields is the guy. If not they got 2 first round picks on the team this year and if they trade the #1 this year they'll have 2 next year also.,8FQLZYJhzfw,Ugy6s2IX88dZBBKgQvR4AaABAg.9ysmSVdvYQe9yswHPh1AvW,True,Ugy6s2IX88dZBBKgQvR4AaABAg
3150,"@@EtruskenRaider Well, I think it depends on what the end goal is.  If it's we're in the playoffs, mission accomplished then they might be 1-2 players away.  If it's sustained success, being able to win 10-12 games season after season, being able to be a threat even when you have key injuries, then I think they're 3-5 players away at least.",8FQLZYJhzfw,Ugy6s2IX88dZBBKgQvR4AaABAg.9ysmSVdvYQe9ysyP-vHYwl,True,Ugy6s2IX88dZBBKgQvR4AaABAg
3151,@@thevoxdeus interesting perspective. I could see that. Unsure if Poles sees it that way but it’s plausible he does.,8FQLZYJhzfw,Ugy6s2IX88dZBBKgQvR4AaABAg.9ysmSVdvYQe9ysytSIvWOx,True,Ugy6s2IX88dZBBKgQvR4AaABAg
3152,Thank you!!  Finally!,8FQLZYJhzfw,Ugw8qwb0vBGD1f3R-MB4AaABAg,False,
3153,I saw him play against Notre Dame and I saw what I needed to see,8FQLZYJhzfw,Ugxi2XDYqktwMwZvoTp4AaABAg,False,
3154,What bout the 2& a half yrs with Justin,8FQLZYJhzfw,Ugxi2XDYqktwMwZvoTp4AaABAg.9yslh1YR7xC9ysnr7MHvVR,True,Ugxi2XDYqktwMwZvoTp4AaABAg
3155,​@@wade2xx552williams isn't better! There isn't a better option in the 1st round,8FQLZYJhzfw,Ugxi2XDYqktwMwZvoTp4AaABAg.9yslh1YR7xC9ysoBoIzmpK,True,Ugxi2XDYqktwMwZvoTp4AaABAg
3156,I saw Justin play against Denver (who gave up 70 the week before) and saw what I needed to see. I saw Justin throw for 35 yards in a half against the #31 passing defense (AZ) and saw what I needed to see. I can't wait until Justin is gone - I hope you go with him.,8FQLZYJhzfw,Ugxi2XDYqktwMwZvoTp4AaABAg.9yslh1YR7xC9ysoqxBoN4P,True,Ugxi2XDYqktwMwZvoTp4AaABAg
3157,"Did you watch fields play Northwestern?  Also, who does Williams have on his team? Fields in college was throwing to Olave, Wilson, JSN and had a 5 star line and good defense.",8FQLZYJhzfw,Ugxi2XDYqktwMwZvoTp4AaABAg.9yslh1YR7xC9ysp7EYp43J,True,Ugxi2XDYqktwMwZvoTp4AaABAg
3158,"Compare that performance to CJ Stroud vs Georgia.    One guy elevated his play vs top competition, and the other guy faded.",8FQLZYJhzfw,Ugxi2XDYqktwMwZvoTp4AaABAg.9yslh1YR7xC9yspK8tILAq,True,Ugxi2XDYqktwMwZvoTp4AaABAg
3159,"The knocks I have seen from scouts and people analyzing his tape are he holds onto the ball too long(longer than Justin does), and looks for the big plays instead of taking the easy yards. Those are the same knocks on Justin..... I am not married to Justin I just think a massive haul to set us up for years to come is the move.",8FQLZYJhzfw,Ugym7jT3X5lAat2lqbl4AaABAg,False,
3160,@@thescrolls9190 didn’t get it? The only reason we are in this position is because of the haul. Along with their 2nd and DJ Moore.,8FQLZYJhzfw,Ugym7jT3X5lAat2lqbl4AaABAg.9yshJBfTvEm9ysmhiydVQE,True,Ugym7jT3X5lAat2lqbl4AaABAg
3161,@@thescrolls9190 okay you are just trolling now. We get it,8FQLZYJhzfw,Ugym7jT3X5lAat2lqbl4AaABAg.9yshJBfTvEm9ysoDuAIpjY,True,Ugym7jT3X5lAat2lqbl4AaABAg
3162,"​@@thescrolls9190, If you argue that then its not even worth the effort to explain to u how dead wrong you are",8FQLZYJhzfw,Ugym7jT3X5lAat2lqbl4AaABAg.9yshJBfTvEm9ysoZ-e_lBM,True,Ugym7jT3X5lAat2lqbl4AaABAg
3163,"I’d classify Dj Moore, Darnell Wright, tyrique Stevenson, 2024 1st overall pick, and 2025 second round pick as a haul.",8FQLZYJhzfw,Ugym7jT3X5lAat2lqbl4AaABAg.9yshJBfTvEm9ysp587TI6-,True,Ugym7jT3X5lAat2lqbl4AaABAg
3164,@@jonnyyarnall2689 I completely agree which is exactly why I said he was just trolling.,8FQLZYJhzfw,Ugym7jT3X5lAat2lqbl4AaABAg.9yshJBfTvEm9yspSylY3Pj,True,Ugym7jT3X5lAat2lqbl4AaABAg
3165,"Lincoln Riley No.1 overall QBs. Baker Mayfield, Kyler Murray. Caleb Williams reminds me some of Joe Burrow. Fields has Josh Allen Maholmes deep Accuracy, and Lamar running skill. Gotta scheme the mid range. If Getsy is OC doesn't matter who the QB is. 💯 Go get Lincoln Riley as your Head Coach. Elite Scheme guy. Trade for Sean McVay. If you can't get someone like Greg Roman who is Elite at Schemes it Does Not Matter!!! 💯💯💯",8FQLZYJhzfw,UgxSU0Do4im2Z40aCY54AaABAg,False,
3166,"The mid-range passes will open up with Marvin Harrison Jr.  If teams double coverage Harrison, DJ will cook em.",8FQLZYJhzfw,UgxSU0Do4im2Z40aCY54AaABAg.9ysi__prrjl9ysk8F6dBb8,True,UgxSU0Do4im2Z40aCY54AaABAg
3167,"Yeah, don't need a.smaller, slower version of JF, who also holds the ball too long. Also don't want to wait three years for him to get it - assuming he even does.",8FQLZYJhzfw,Ugww861vBlI6s007gVF4AaABAg,False,
3168,I could not agree with you more do whats best for the organization period! If trading down an getting a ransom of picks that will the organization i say go for it!,8FQLZYJhzfw,Ugw5tlve2gcjkc5Uit94AaABAg,False,
3169,Justin beat the 9th ranked defense with one receiver and a running back!  He THREW the ball today!  He ran when necessary.   Haters are just going to hate no matter what.,950yrCCeL9g,UgxvsjhJzMAtD9Ynlb94AaABAg,False,
3170,"Well we beat Washington (when they were a top10 defense entering Week4), beat Detroit (when they were a top10 defense entering Week13) and now Falcons (who entered Week17 as a top10 defense)!   Though fake casual fans media pundits and outlets like to downplay those wins once Chicago beats a good, talented defense  😅",950yrCCeL9g,UgxvsjhJzMAtD9Ynlb94AaABAg.9z-yVtNP5Z49z0MfiUyEzU,True,UgxvsjhJzMAtD9Ynlb94AaABAg
3171,@@chrisrakow9745👏🏻👏🏻👏🏻👏🏻,950yrCCeL9g,UgxvsjhJzMAtD9Ynlb94AaABAg.9z-yVtNP5Z49z0Z0v1ri1u,True,UgxvsjhJzMAtD9Ynlb94AaABAg
3172,@@chrisrakow9745 and should have beat #1 defense on the road BROWNS,950yrCCeL9g,UgxvsjhJzMAtD9Ynlb94AaABAg.9z-yVtNP5Z49z0qnJ6MafP,True,UgxvsjhJzMAtD9Ynlb94AaABAg
3173,That team just boat raced the Colts.,950yrCCeL9g,UgxvsjhJzMAtD9Ynlb94AaABAg.9z-yVtNP5Z49z1PQROTgWL,True,UgxvsjhJzMAtD9Ynlb94AaABAg
3174,Caleb isn't in the same realm.,950yrCCeL9g,UgxvsjhJzMAtD9Ynlb94AaABAg.9z-yVtNP5Z49z1PTtfu5zM,True,UgxvsjhJzMAtD9Ynlb94AaABAg
3175,Moore’s performance and numbers is the biggest prof of JF’s improvement. It can only get better if we had another stud receiver.,950yrCCeL9g,Ugw__vZVnl6iNYFbluR4AaABAg,False,
3176,After watching Tyler Scott drop 1 touchdown pass and not get his feet down on a second one it’s clear as day that we need MHJ,950yrCCeL9g,UgzxsAYKLr9GUGhBjoB4AaABAg,False,
3177,I agree…DJ Moore and dropped passes exist at WR now…need a #2 MHJ is that guy,950yrCCeL9g,UgzxsAYKLr9GUGhBjoB4AaABAg.9z-indqVFDb9z-nCstCB8x,True,UgzxsAYKLr9GUGhBjoB4AaABAg
3178,Get MHJ no doubt! He is by far the best player in the draft. He is the son to a hall of famer!!! MHJ will make us a top 5 offense.,950yrCCeL9g,UgzxsAYKLr9GUGhBjoB4AaABAg.9z-indqVFDb9z-ox9J_hSe,True,UgzxsAYKLr9GUGhBjoB4AaABAg
3179,Plus get best LT in draft after that. Than grab best player available or good center like van pran.,950yrCCeL9g,UgzxsAYKLr9GUGhBjoB4AaABAg.9z-indqVFDb9z-p5JbttS2,True,UgzxsAYKLr9GUGhBjoB4AaABAg
3180,@@NikkiDickson-ui9ix also because the cardinals won today we have 2 teams we can trade with at 2 and 3 that need a QB and won’t be taking MHJ. Now trading down is much easier without missing out on Harrison.,950yrCCeL9g,UgzxsAYKLr9GUGhBjoB4AaABAg.9z-indqVFDb9z-pMhMJ2fR,True,UgzxsAYKLr9GUGhBjoB4AaABAg
3181,additing MHJ automatically unleashes another level of DJ Moore,950yrCCeL9g,UgzxsAYKLr9GUGhBjoB4AaABAg.9z-indqVFDb9z-s1VikvCh,True,UgzxsAYKLr9GUGhBjoB4AaABAg
3182,JF1 just decimated a top 10 defense with a complete game offensively!!! Total domination... Build around JF1,950yrCCeL9g,UgxXbHaA0e8WkihLpZh4AaABAg,False,
3183,Yet the first caller is bashing him.  This fanbase is ridiculous,950yrCCeL9g,UgxXbHaA0e8WkihLpZh4AaABAg.9z-kdXzWBBL9z0-E1tWWYQ,True,UgxXbHaA0e8WkihLpZh4AaABAg
3184,Agreed. ​@@iridesnw Fans and commentators showing they have no idea how the game works,950yrCCeL9g,UgxXbHaA0e8WkihLpZh4AaABAg.9z-kdXzWBBL9z07s0pNIWs,True,UgxXbHaA0e8WkihLpZh4AaABAg
3185,My man still takes to long to get rid of the ball 🏈,950yrCCeL9g,UgxXbHaA0e8WkihLpZh4AaABAg.9z-kdXzWBBL9z08pcNmxEW,True,UgxXbHaA0e8WkihLpZh4AaABAg
3186,@@edgarlechuga2392 I wont argue that. Caleb has that issue too though,950yrCCeL9g,UgxXbHaA0e8WkihLpZh4AaABAg.9z-kdXzWBBL9z0BAtEetHO,True,UgxXbHaA0e8WkihLpZh4AaABAg
3187,Ben Roethlisberger also had that issue​@@edgarlechuga2392,950yrCCeL9g,UgxXbHaA0e8WkihLpZh4AaABAg.9z-kdXzWBBL9z0Z1OE7w_h,True,UgxXbHaA0e8WkihLpZh4AaABAg
3188,The Bears beat Arizona last weekend on Christmas Eve ....and today Arizona just beat Philadelphia on New Year's Eve.  The Bears moving in the right direction.  Build around the current team.,950yrCCeL9g,Ugz9YFsIAOQWqzHY7X54AaABAg,False,
3189,"I'm leaning toward your opinion.  Dan Fake Punt Campbell, the media darling that think is the next Vince Lombardi, went 3-13-1 and 9-8 in his first two seasons.  That's comparable to Eberflus.  Even Mike Ditka went 3-6 and 8-8 in his first two seasons.  I definitely see improvement.  But some of us Bears fans can be so pessimistic.",950yrCCeL9g,Ugz9YFsIAOQWqzHY7X54AaABAg.9z-ikgOsuF99z-qYP6gOMY,True,Ugz9YFsIAOQWqzHY7X54AaABAg
